file_name,Asana,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65
0_138.jpg,Chair_Pose_or_Utkatasana,0.38950601560605036,0.9466784987176808,2.0503308737400037,1.9390973546454493,0.4458311563985649,0.5020429644727357,0.8264861014497528,2.9472406226086383,2.7457633144256612,2.3613148530641097,2.74628962797387,1.2743718249109546,1.6615316582359296,1.5578693231893432,0.10246980997141045,0.11791537805414766,1.1435675127774263,2.6244756363464443,3.0562211116916296,2.732710339032585,2.9805034962109738,2.534854094889538,2.3609739877960174,1.2714767359262376,1.3516543969631651,0.13323350641477769,2.3724925233091505,1.9113430997874428,1.4606461889623683,1.9665998079696787,0.17751663281487126,1.6086375705361171,1.548354320699367,2.4659734047907085,1.0088236643845798,1.4828015350314607,1.8434488697331646,1.4646800098102308,1.4932707841396176,1.4411320146076003,2.288546817590522,1.1456102324446835,1.5983174829164006,1.9134483347477786,1.590118798593897,0.08148066055411538,1.1386861686926775,2.6012090092671327,3.0913872894949517,2.7273755195882936,3.0416565964912365,1.219039129767122,2.5288357690450147,3.0193172877304355,2.8088265209639616,2.960312907230005,2.4979247537130784,2.0437292550163932,1.5925336076892476,2.0996420396561875,0.49225871476029454,0.9252801282874532,0.46007562507530975,0.4518725124634796,0.07726548122786003,0.5137257990055546
0_154.jpg,Chair_Pose_or_Utkatasana,0.6928373612926808,1.2602140369152186,2.512374860130559,2.4197814433562206,0.7192717085927594,0.7776580605833083,1.2250094945910284,2.536810544736215,2.4628342753867143,1.9886904213081404,2.4815504940964765,0.779721736898022,1.8436714218464105,1.742423390430913,0.13492205768319834,0.15669370139117927,0.7359016529604241,2.7592133957882368,2.0231252431694715,1.3985238599617227,2.988033308458776,1.5274704693864767,1.4295720565566392,0.6602641771215695,0.6235113656163545,0.043845359826355276,2.485122196914488,1.2751006078965903,0.732411477805467,2.4521966612087827,0.10646799753742844,1.853901737930148,1.797004586174284,1.5449203221595784,1.0723796560772807,0.8606589258637505,0.8740544351966039,1.2242350481314064,1.7490817248392911,1.6919374836072565,1.4453993529247695,1.178834590489959,0.8705401788627564,0.7999351906676975,1.329095899611027,0.05859600456820262,0.6168027211880941,2.861342452963075,1.9234139127517154,1.316462743284999,3.078118690041446,0.5797299854926538,2.821882690666989,1.877017293328734,1.2639125575732553,3.0206078354370534,2.52116683635388,1.3166895039244657,0.7652389462449457,2.494936966759947,1.2317094299439661,1.757457027800241,0.23226322528930676,0.6406821024707234,1.1807443842021952,1.7772639436948245
0_177.jpg,Chair_Pose_or_Utkatasana,0.8873224717475253,1.954671800008555,1.6793015051975118,1.9310940635396001,0.6488266205442491,0.6327159933542388,1.9495147555423649,1.754976840984309,2.571018747372729,2.2116590267673404,2.223028192348113,2.094866126911341,0.8947130571357351,1.1829425867780086,0.23930499615513365,0.2722255102823337,2.1067252977318995,1.6372457785790133,2.5571800645306024,2.4610545397784147,2.8604128431525524,1.461857947376903,1.2442161953773732,2.0818416101467503,2.181246214889938,0.01840657216823935,2.49670064421484,0.6918293711772593,0.3795915543288375,0.7668276680137751,0.288520573474055,1.090672035327124,1.1585465689873995,1.4798721398659276,1.925593506894332,1.6677203283384856,1.702493694239292,2.0725744575882548,1.3733282370151598,1.4449122155526561,1.2626213157156172,1.983304535662573,1.3793970090361418,1.436963928742431,1.79004882261155,0.10291137934993244,2.0894190934756454,1.6956258861029097,2.6901671631158166,2.460881649485772,2.761526717943429,2.188270695563729,1.5994466164144172,2.78844295374278,2.559164988823985,2.8195562780686436,2.492042097776483,0.6905332178518142,0.3715108024092354,0.7545336698012324,1.8100682275701971,2.1240654142179336,1.7807037190567185,0.36658812023300696,0.4393115432402008,0.41004669484748835
0_199.jpg,Chair_Pose_or_Utkatasana,0.27671440799450797,1.0568695062597762,1.3894280600431022,1.354239043503707,0.3911462222967986,0.474138976430741,1.0191722525837608,2.493192652057618,2.8388079377484527,1.9722684070514374,2.6603470973158707,0.8473073498182313,1.5490441374035135,1.5250908510754735,0.14041088277851138,0.24517715148284677,0.799842683265842,2.753533950224344,3.0921761788670485,1.8214101492252186,2.91287402782562,1.4373450925194244,1.4613769112864403,0.7069902133461572,0.6029807723126108,0.06187365359926319,2.64716202150375,2.341320251221286,0.9875471421502175,2.519059419161208,0.05847144604860019,1.5318134174218585,1.4938634154236055,1.4804390979000528,1.523167761268034,1.6146290133560672,1.2527369147533727,1.5907425993610178,1.5155304319475569,1.4833180125921488,1.5020063903204592,1.5256418698370822,1.6361679012145809,1.3105528536537854,1.601982388204496,0.10660412518325559,0.659464742158344,2.8841637214253826,3.0463688087289693,1.6839885174736655,3.050280673163206,0.5573197267301013,2.9522526692386486,2.9441870513856903,1.577475165490666,3.083658534790821,2.703270941667064,2.3878608812058233,1.0428413378090906,2.568641144825432,0.3497340492919803,1.6604341508435592,0.16735891633252928,1.369191969329329,0.185969642131749,1.5363125700651798
0_20.jpg,Chair_Pose_or_Utkatasana,0.6187824552735492,1.7054714531575519,2.135833531793871,2.3572425560356396,0.8431625747220081,0.8597361423147424,1.711346102007024,2.06311190891924,2.1783483347407637,2.2081201635699506,2.6449094432330327,2.2291537195743887,1.5586079830528432,1.9179365002255135,0.2624916784134919,0.2930157151304217,2.238933904569322,1.5299378011237033,2.708744831846553,2.7086171521589755,2.1445692682405304,2.0195875185872767,1.5511008976661602,2.4915505994302314,2.52158931423258,0.013468126631465382,2.509991019984228,0.48772005816401864,0.5070806685216683,1.895955691860778,0.4726270103545248,1.4133614327745376,1.4162371775575269,2.0246845560946314,0.8569377413304993,1.7532491921391393,1.7012964979867276,0.9576392594648407,1.8350316347350493,1.8454980056609365,1.5554228751136217,1.210424454513005,1.3000280364325554,1.2462545565661785,1.012209348245444,0.03724382458234004,2.5014014661902357,1.2694298650484233,2.9617227705880786,2.943625157652903,1.88548659674469,2.5310862667059313,1.2429381725233855,2.9977499984371794,2.9808175936577936,1.8594551114697249,2.502635873850532,0.47934383859292334,0.4998862163166772,1.88786590922185,2.0241696091861585,2.0029126254215597,0.6165808050741087,0.054737654529622704,1.4085720441231484,1.3899784002062923
0_21.jpg,Chair_Pose_or_Utkatasana,0.41195779505311464,1.2717268380030207,1.8266786305718277,1.7521419524210076,0.44293742911608164,0.5212955623085741,1.1779508335343492,2.5262421105437727,2.605637570988918,2.0388292169237476,2.6303286393383396,0.8928854301219936,1.6066879573542439,1.5186750662105528,0.03116143603732968,0.11165538493120361,0.8030013685546297,2.5459079178310104,2.2178632447389446,1.6440198476235046,2.7325961410896733,1.4944516634192844,1.4201648393942967,0.8635924758966309,0.7843963486436625,0.09439481691672284,2.2186216757325776,1.4863691750354608,1.0103270966008304,2.283982254669554,0.0912917930955135,1.592537312924728,1.5677953615026197,1.5319826827829817,0.9743447544253434,0.8952919040931311,0.7107224078047231,1.1578167424732662,1.503888584182807,1.477735517266253,1.4533223650824376,1.065515441273829,0.9468190315981797,0.6974938733545445,1.2486208224062567,0.08078534179383107,0.7741559278242118,2.5405702101998,2.188966305785041,1.6151817372830153,2.728802656491,0.6957507040301094,2.5331413741492192,2.1191233347317366,1.5462601094914512,2.7216981783737495,2.302288740669669,1.5774533089267007,1.0886043693298393,2.3755378454797578,0.7551020708133288,1.2158397213735892,0.18906695494472067,0.5738442251828382,0.7981164026501579,1.3194972450591762
0_246.jpg,Chair_Pose_or_Utkatasana,0.7281808353031374,2.706332427787271,2.690830135883856,2.6831784865902684,1.2040608179547507,1.1340279503948802,2.2138743528384515,2.467100260509228,2.8816940000372715,2.615774840650067,2.7608218127739215,1.978261406730155,2.432689746153062,2.4306882576400293,0.7333068797436886,0.6870514846017886,1.6236339647922717,1.7844697796234625,2.165688106502279,1.8886859951131598,2.221094810674657,0.6987761437838809,0.7045601317591229,1.5880938991543028,1.6581235375874714,0.6637319004945641,0.3292403164698452,0.2138186778137188,0.09367074668990287,0.44834531490388685,0.00765645365816663,1.7382376854209733,1.7982697788424946,1.329633211218707,0.7272121816697292,0.6401566305978594,0.7534231092214947,0.27352436786248135,1.7342801928107403,1.7940647939954908,1.336478682180515,0.7298572351410967,0.6472584688062909,0.7585951571562525,0.2773829122981308,0.07066492606819168,1.6852786359233303,1.279305804708347,1.7989769414549825,1.4997329453894013,1.600844026792144,1.7347315138449502,1.3499592585997395,1.8692940971090177,1.5694400743618047,1.6680348190983554,0.8664227488049702,0.6923855680782594,0.6530657477913467,1.106283201272452,0.5256722902554399,0.2633935897446806,0.45940435210706326,0.30650012120854325,0.45397639173038634,0.4896507419037086
0_279.jpg,Chair_Pose_or_Utkatasana,0.5771950737532016,0.4939796598330831,2.12997107323517,1.5283190485871117,0.4780572618885066,0.7814332712553235,0.6200832600487964,2.086558433534517,2.7164907401971385,2.228834477474438,2.7383799226848113,1.05536413395648,2.4119599208284486,1.9562590451778608,0.5365782324874965,0.5613311671751099,1.0670784515059153,1.515731599908598,2.379017194687681,1.6721389139390603,2.2153803356291215,1.6922676702743369,1.0746178938907651,0.7238272320086752,1.0478484088936741,0.31897289264901546,2.5701653091792,2.4547526510961033,2.56809474397478,2.97467574801358,0.6176850353417727,1.9013633333896618,1.8630746662118076,1.5100883955684403,1.8785889657000918,0.7901570075040353,1.5071496156264785,1.4075302122739695,1.4244061940276527,1.5396999315715092,0.9195468183556004,2.436049021289029,1.3985661652666517,2.023038179157461,2.0156720722738184,0.3321720658613394,0.5916933306122086,1.8905668238364635,2.249086003321781,1.8601696846371834,2.583654011172511,0.8633479419808344,1.6006498887546228,1.9786526299691216,1.5293402434207093,2.2606598334459873,2.4638412293513787,2.195708957527758,2.2974338754368975,2.8968320868260804,1.0982001307908298,0.4166349312146162,0.7154638679022989,0.7807019212026598,0.701127573753537,0.7379262485406151
0_491.jpg,Chair_Pose_or_Utkatasana,0.3912106418332245,1.5418448034059804,1.7562742053476783,1.8084885350421795,0.49157509010655626,0.6485473341673362,1.5697671681115588,1.7233594533131817,2.2959010025910875,2.499355899557562,2.2436932770745592,1.436071235591983,1.3941742176866474,1.4185973499594886,0.441663314430336,0.6699650420610722,1.467770382690188,1.7100514308930224,2.0774676837267987,2.3838932284186605,2.3959554476582046,1.6812602856663448,1.3814208337152492,1.8775291679461383,2.1049261376962556,0.0319711043105506,2.827122790609276,0.7712419581959923,0.9759206728491618,2.4504378161714584,0.3066347846795315,1.3654782993112518,1.3819374755928253,1.691429928988322,1.1547920994818615,1.3951007804492659,1.615257732219846,1.583860148766694,1.518746443269993,1.5906752426365829,1.389759480367431,1.4499253041983353,1.1303552212071108,1.3948967515620512,1.7740191527102174,0.228677346259898,1.9091639529676496,1.294838830559996,2.4668209391204825,2.8014460992986563,1.955001644612461,2.1364219818552597,1.0884891489828268,2.652567557768911,2.981438262389775,1.727821152980885,2.8285758204419538,0.747027225240945,0.9458910584638808,2.4189113681732617,2.164084078290635,2.059049249660673,0.7263651713287405,0.3383223689897794,1.7408614264827649,1.482742047898712
0_569 - Copy.jpg,Chair_Pose_or_Utkatasana,0.6098885998410252,0.5230118905717512,2.423610530204637,2.3351280716982505,0.09347013636405604,0.221516649058456,0.5142499390613359,2.715031834081969,2.8819109841541195,1.616187904523426,2.494475944262926,1.0521803983049125,1.867167365490734,1.882417755476291,0.6039205008943677,0.5314837726118047,1.043638410561792,2.1078118414909053,2.283704453006414,1.7159937063844075,2.175984008891185,2.4269490507300313,2.1953064697001645,0.5963707139928242,0.7358084052768471,0.008892988926090107,2.746888187523459,2.6872529732047714,1.207504318852756,2.157472796239397,0.2626093529808764,2.4553732642290096,2.3982956180686688,2.428109900417887,0.3556368773622296,0.4644116377463187,1.3146487320609037,0.49657332883789784,2.396953143062546,2.3927830180071537,2.1979509577691507,0.5572650132096543,0.5954527628655217,1.0521132978489987,0.3266693831587202,0.13945367090752403,0.5878283337493507,2.706285593803967,2.885723983380527,1.7094996853158773,2.5803625640729657,0.727256423980562,2.5953657774879915,2.7744378350390893,1.8254776241830277,2.633464786979811,2.7506268970669896,2.693959985859862,1.2131565450866018,2.16319013226103,0.18039181871916837,1.5500216522033734,0.6080690342413265,1.4858932671287082,0.5389316206029291,0.9500504823048201
